122,OD104055646522335000,OI:1405564652233500,NULL,2015-10-01,,,,2015-10-05,returned,1,NFT-151005034GN00193XXXXXXX,postpaid,NON-FA,ABS-SAF-TR-QUADRA-RED-77,null,5021.00,5021.00,0,-5021.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-29,2015-10-02
123,OD403950391977120000,OI:4395039197712000,NULL,2015-09-19,2015-09-21,2015-09-28,,2015-10-05,delivered,1,NFT-151005034GN00193XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-RED-55,null,2600.00,2600.00,0,0.00,0.00,-512.00,-71.68,2016.32,12.50,-325.00,2.50,-65.00,78.00,0.00,-10.00,0,2.32,-190.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-11,2015-09-19
124,OD403988270821530001,OI:4398827082153000,NULL,2015-09-23,2015-09-24,2015-10-01,,2015-10-05,return_requested,1,NFT-151005034GN00193XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2800.00,0.00,0,-2800.00,0.00,0.00,0.00,-2800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-18,2015-09-24
125,OD303943893430548000,OI:3394389343054800,NULL,2015-09-18,2015-09-21,2015-09-28,,2015-10-05,delivered,1,NFT-151005034GN00193XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-55,null,2600.00,2600.00,0,0.00,0.00,-482.00,-67.48,2050.52,12.50,-325.00,2.50,-65.00,78.00,0.00,-10.00,0,2.00,-160.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-10,2015-09-19
126,OD204260543499780000,OI:2426054349978000,NULL,2015-10-25,2015-10-30,2015-11-07,,2015-11-13,delivered,1,NFT-151113029GN00160XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-55,null,2400.00,2400.00,0,0.00,0.00,-500.00,-70.00,1830.00,12.50,-300.00,2.50,-60.00,0.00,0.00,-10.00,0,2.00,-130.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-118,2015-10-30
127,OD304264401627477000,OI:3426440162747700,NULL,2015-10-25,2015-10-30,,,2015-11-13,shipped,1,NFT-151113029GN00160XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-RED-65,null,2800.00,2800.00,0,0.00,0.00,-680.00,-95.20,2024.80,12.50,-350.00,2.50,-70.00,0.00,0.00,-10.00,0,3.20,-250.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-119,2015-10-30
128,OD304307315482634000,OI:3430731548263400,NULL,2015-10-30,2015-10-31,,,2015-11-13,returned,1,NFT-151113029GN00160XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2690.00,2690.00,0,0.00,0.00,-573.50,-80.30,2036.20,12.50,-336.25,2.50,-67.25,0.00,0.00,-10.00,0,2.50,-160.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-134,2015-10-31
129,OD204278592448318000,OI:2427859244831800,NULL,2015-10-27,2015-10-31,2015-11-11,,2015-11-13,delivered,1,NFT-151113029GN00160XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-55,null,2400.00,2400.00,0,0.00,0.00,-530.00,-74.20,1795.80,12.50,-300.00,2.50,-60.00,0.00,0.00,-10.00,0,2.00,-160.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-128,2015-10-31
130,OD304306545475128000,OI:3430654547512800,NULL,2015-10-30,2015-10-31,2015-11-04,,2015-11-13,delivered,1,NFT-151113029GN00160XXXXXXX,postpaid,NON-FA,ABS-DFT-REVV-BRWN-65,null,2220.00,2220.00,0,0.00,0.00,-503.00,-70.42,1646.58,12.50,-277.50,2.50,-55.50,0.00,0.00,-10.00,0,2.36,-160.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-130,2015-10-31
131,OD404262442988082001,OI:4426244298808201,NULL,2015-10-25,2015-10-30,,,2015-11-13,return_requested,1,NFT-151113029GN00160XXXXXXX,postpaid,NON-FA,ABS-DFT-SPECTRA-BLUE-65,null,2490.00,2490.00,0,0.00,0.00,-453.50,-63.50,1973.00,12.50,-311.25,2.50,-62.25,0.00,0.00,-10.00,0,0.60,-70.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-120,2015-10-30
132,OD104263581764145000,OI:1426358176414500,NULL,2015-10-25,2015-10-30,,,2015-11-13,return_requested,1,NFT-151113029GN00160XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2690.00,2690.00,0,0.00,0.00,-573.50,-80.30,2036.20,12.50,-336.25,2.50,-67.25,0.00,0.00,-10.00,0,2.50,-160.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-123,2015-10-30
133,OD204306769778716000,OI:2430676977871600,NULL,2015-10-30,2015-10-31,,,2015-11-13,return_requested,1,NFT-151113029GN00160XXXXXXX,postpaid,NON-FA,ABS-DFT-REVV-BRWN-65,null,2230.00,2230.00,0,0.00,0.00,-534.50,-74.82,1620.68,12.50,-278.75,2.50,-55.75,0.00,0.00,-10.00,0,2.36,-190.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-125,2015-10-31
134,OD204281153584163000,OI:2428115358416300,NULL,2015-10-27,2015-10-31,,,2015-11-13,shipped,1,NFT-151113029GN00160XXXXXXX,postpaid,NON-FA,ABS-SAF-TR-PUMP-BLUE-65,null,4340.00,4340.00,0,0.00,0.00,-851.00,-119.14,3369.86,12.50,-542.50,2.50,-108.50,0.00,0.00,-10.00,0,3.00,-190.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-129,2015-10-31
135,OD104157527831704000,OI:300037347715545262,NULL,2015-10-26,2015-10-30,,,2015-11-13,shipped,1,NFT-151113029GN00160XXXXXXX,postpaid,NON-FA,ABS-DFT-REVV-BRWN-65,null,2290.00,2066.00,224.00,0.00,0.00,-471.52,-66.01,1752.47,12.50,-286.25,2.50,-57.25,61.98,0.00,0.00,0,2.36,-190.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,224.00,0.00,224.00,F0DA3CH16-124,2015-10-30
136,OD404399082210986000,OI:4439908221098600,NULL,2015-11-10,,,,2015-11-13,returned,1,NFT-151113029GN00160XXXXXXX,postpaid,NON-FA,ABS-DFT-REVV-BRWN-65,null,2230.00,2230.00,0,-2230.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-189,2015-11-12
137,OD304282409330621000,OI:3428240933062100,NULL,2015-10-27,2015-10-29,,,2015-11-13,returned,1,NFT-151113029GN00160XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2690.00,0.00,0,-2690.00,0.00,603.50,84.50,-2002.00,12.50,336.25,2.50,67.25,0.00,0.00,10.00,0,0.00,190.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-112,2015-10-29
138,OD404281514125907000,OI:4428151412590700,NULL,2015-10-27,2015-10-31,2015-11-04,,2015-11-13,delivered,1,NFT-151113029GN00160XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2690.00,2690.00,0,0.00,0.00,-573.50,-80.30,2036.20,12.50,-336.25,2.50,-67.25,0.00,0.00,-10.00,0,2.50,-160.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-132,2015-10-31
139,OD404299000795905000,OI:4429900079590500,NULL,2015-10-29,2015-10-30,2015-11-07,,2015-11-13,delivered,1,NFT-151113029GN00160XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2690.00,2690.00,0,0.00,0.00,-573.50,-80.30,2036.20,12.50,-336.25,2.50,-67.25,0.00,0.00,-10.00,0,2.50,-160.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-122,2015-10-30
140,OD104272909221624000,OI:1427290922162400,NULL,2015-10-26,2015-10-31,2015-11-04,,2015-11-13,delivered,1,NFT-151113069GN00104XXXXXXX,prepaid,NON-FA,ABS-SAFARI-TRIDEX-PURPLE-55,null,2040.00,2040.00,0,0.00,0.00,-476.00,-66.64,1497.36,12.50,-255.00,2.50,-51.00,0.00,0.00,-10.00,0,2.10,-160.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-131,2015-10-31
141,OD204306914912181000,OI:2430691491218100,NULL,2015-10-30,2015-10-31,2015-11-05,,2015-11-13,delivered,1,NFT-151113069GN00104XXXXXXX,prepaid,NON-FA,ABS-DFT-SF-REVV-MRN-55,null,1860.00,1860.00,0,0.00,0.00,-479.00,-67.06,1313.94,12.50,-232.50,2.50,-46.50,0.00,0.00,-10.00,0,2.56,-190.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-126,2015-10-31
142,OD304274144734624000,OI:3427414473462400,NULL,2015-10-26,2015-10-31,2015-11-07,,2015-11-13,delivered,1,NFT-151113069GN00104XXXXXXX,prepaid,NON-FA,ABS-DFT-REVV-BRWN-65,null,2290.00,2290.00,0,0.00,0.00,-543.50,-76.10,1670.40,12.50,-286.25,2.50,-57.25,0.00,0.00,-10.00,0,2.36,-190.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-133,2015-10-31
143,OD404307677601930000,OI:4430767760193000,NULL,2015-10-30,2015-10-31,2015-11-13,,2015-11-13,delivered,1,NFT-151113069GN00104XXXXXXX,prepaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2690.00,2690.00,0,0.00,0.00,-603.50,-84.50,2002.00,12.50,-336.25,2.50,-67.25,0.00,0.00,-10.00,0,2.50,-190.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-127,2015-10-31
144,OD204254568974683000,OI:2425456897468300,NULL,2015-10-24,2015-10-29,2015-11-09,,2015-11-11,delivered,1,NFT-151111067GN00095XXXXXXX,prepaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2690.00,2690.00,0,0.00,0.00,-603.50,-84.50,2002.00,12.50,-336.25,2.50,-67.25,0.00,0.00,-10.00,0,2.50,-190.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-115,2015-10-29
145,OD304286957078275000,OI:3428695707827500,NULL,2015-10-28,2015-10-29,,,2015-11-11,returned,1,NFT-151111067GN00095XXXXXXX,prepaid,NON-FA,ABS-DFT-TANGO-PURPLE-55,null,2280.00,2280.00,0,0.00,0.00,-542.00,-75.88,1662.12,12.50,-285.00,2.50,-57.00,0.00,0.00,-10.00,0,3.00,-190.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-117,2015-10-29
146,OD304392176776943000,OI:3439217677694300,NULL,2015-11-09,,,2015-11-09,2015-11-11,cancelled,1,NFT-151111067GN00095XXXXXXX,prepaid,NON-FA,ABS-DFT-REVV-BRWN-65,null,2000.00,2000.00,0,-2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
147,OD404255113026615000,OI:4425511302661500,NULL,2015-10-24,2015-10-29,2015-11-06,,2015-11-11,delivered,1,NFT-151111026GN00003XXXXXXX,postpaid,NON-FA,ABS-DFT-SPECTRA-BLUE-65,null,2500.00,2500.00,0,0.00,0.00,-485.00,-67.90,1947.10,12.50,-312.50,2.50,-62.50,0.00,0.00,-10.00,0,0.60,-100.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-113,2015-10-29
148,OD404289745958734000,OI:4428974595873400,NULL,2015-10-28,2015-10-29,2015-11-03,,2015-11-11,delivered,1,NFT-151111026GN00003XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2690.00,2690.00,0,0.00,0.00,-573.50,-80.30,2036.20,12.50,-336.25,2.50,-67.25,0.00,0.00,-10.00,0,2.50,-160.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-114,2015-10-29
149,OD204246633877557000,OI:2424663387755700,NULL,2015-10-23,2015-10-29,,,2015-11-11,shipped,1,NFT-151111026GN00003XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2690.00,2421.00,269.00,0.00,0.00,-603.48,-84.49,2002.03,12.50,-336.24,2.50,-67.24,0.00,0.00,-10.00,0,2.50,-190.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,269.00,0.00,269.00,F0DA3CH16-111,2015-10-29
150,OD404245684347134000,OI:4424568434713400,NULL,2015-10-23,2015-10-29,2015-11-07,,2015-11-11,delivered,1,NFT-151111026GN00003XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-RED-65,null,2800.00,2800.00,0,0.00,0.00,-680.00,-95.20,2024.80,12.50,-350.00,2.50,-70.00,0.00,0.00,-10.00,0,3.20,-250.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-116,2015-10-29
151,OD304363663116371000,OI:3436366311637100,NULL,2015-11-06,,,,2015-11-11,returned,1,NFT-151111026GN00003XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2362.00,2362.00,0,-2362.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-167,2015-11-09
152,OD304392176776943000,OI:3439217677694300,NULL,2015-11-09,,,2015-11-09,2015-11-11,cancelled,1,NFT-151111026GN00003XXXXXXX,postpaid,NON-FA,ABS-DFT-REVV-BRWN-65,null,2000.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
153,OD304282409330621000,OI:3428240933062100,NULL,2015-10-27,2015-10-29,,,2015-11-11,return_requested,1,NFT-151111026GN00003XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2690.00,2690.00,0,0.00,0.00,-603.50,-84.50,2002.00,12.50,-336.25,2.50,-67.25,0.00,0.00,-10.00,0,2.50,-190.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-112,2015-10-29
154,OD204285455639460000,OI:2428545563946000,NULL,2015-10-28,2015-10-28,2015-11-02,,2015-11-09,return_requested,1,NFT-151109093GN00185XXXXXXX,prepaid,NON-FA,ABS-SAFARI-TRIDEX-PURPLE-55,null,2040.00,2040.00,0,0.00,0.00,-476.00,-66.64,1497.36,12.50,-255.00,2.50,-51.00,0.00,0.00,-10.00,0,2.10,-160.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-109,2015-10-28
155,OD304374015406774001,OI:3437401540677402,NULL,2015-11-07,,,2015-11-07,2015-11-09,cancelled,1,NFT-151109093GN00185XXXXXXX,prepaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2125.00,2125.00,0,-2125.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
156,OD304307315482634000,OI:3430731548263400,NULL,2015-10-30,2015-10-31,,,2015-11-09,returned,1,NFT-151109036GN00178XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2690.00,0.00,0,-2690.00,0.00,573.50,80.30,-2036.20,12.50,336.25,2.50,67.25,0.00,0.00,10.00,0,0.00,160.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-134,2015-10-31
157,OD304374015406774001,OI:3437401540677402,NULL,2015-11-07,,,2015-11-07,2015-11-09,cancelled,1,NFT-151109036GN00178XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2125.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,null,
158,OD304236536947201000,OI:3423653694720100,NULL,2015-10-22,2015-10-28,,,2015-11-09,returned,1,NFT-151109036GN00178XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-RED-65,null,2790.00,2515.00,275.00,0.00,0.00,-648.52,-90.78,2050.70,12.50,-348.76,2.50,-69.76,0.00,0.00,-10.00,0,3.20,-220.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,275.00,0.00,275.00,F0DA3CH16-110,2015-10-28
159,OD304178833177166000,OI:3417883317716600,NULL,2015-10-15,2015-10-21,2015-10-30,,2015-11-06,delivered,1,NFT-151106123GN00150XXXXXXX,prepaid,NON-FA,ABS-DFT-TRIDEX-RED-65,null,2223.00,2223.00,0,0.00,0.00,-466.77,-65.34,1690.89,12.50,-277.88,2.50,-55.58,66.69,0.00,-10.00,0,2.50,-190.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-72,2015-10-21
160,OD104193993483524000,OI:1419399348352400,NULL,2015-10-17,2015-10-24,2015-10-31,,2015-11-06,delivered,1,NFT-151106123GN00150XXXXXXX,prepaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2421.00,2421.00,0,0.00,0.00,-490.51,-68.67,1861.82,12.50,-302.62,2.50,-60.52,72.63,0.00,-10.00,0,2.50,-190.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-96,2015-10-24
161,OD104190392056900000,OI:1419039205690000,NULL,2015-10-17,2015-10-23,2015-10-26,,2015-11-06,delivered,1,NFT-151106123GN00150XXXXXXX,prepaid,NON-FA,ABS-DFT-SF-MACH-PRP-55,null,2241.00,2241.00,0,0.00,0.00,-468.91,-65.65,1706.44,12.50,-280.12,2.50,-56.02,67.23,0.00,-10.00,0,3.00,-190.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-79,2015-10-23
162,OD204190665414324000,OI:2419066541432400,NULL,2015-10-17,2015-10-24,2015-10-27,,2015-11-06,delivered,1,NFT-151106123GN00150XXXXXXX,prepaid,NON-FA,ABS-DFT-REVV-BRWN-65,null,2056.00,2056.00,0,0.00,0.00,-416.72,-58.34,1580.94,12.50,-257.00,2.50,-51.40,61.68,0.00,-10.00,0,2.36,-160.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-91,2015-10-24
163,OD104190161375717000,OI:1419016137571700,NULL,2015-10-17,2015-10-23,2015-10-28,,2015-11-06,delivered,1,NFT-151106123GN00150XXXXXXX,prepaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2421.00,2421.00,0,0.00,0.00,-460.51,-64.47,1896.02,12.50,-302.62,2.50,-60.52,72.63,0.00,-10.00,0,2.50,-160.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-85,2015-10-23
164,OD304191797266286000,OI:3419179726628600,NULL,2015-10-17,2015-10-24,2015-10-27,,2015-11-06,delivered,1,NFT-151106123GN00150XXXXXXX,prepaid,NON-FA,ABS-DFT-SF-MACH-RED-65,null,2790.00,2790.00,0,0.00,0.00,-564.80,-79.06,2146.14,12.50,-348.75,2.50,-69.75,83.70,0.00,-10.00,0,3.20,-220.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-89,2015-10-24
165,OD304183671249423000,OI:3418367124942300,NULL,2015-10-16,2015-10-21,2015-10-25,,2015-11-06,delivered,1,NFT-151106123GN00150XXXXXXX,prepaid,NON-FA,ABS-DFT-SPECTRA-RED-55,null,1929.00,1929.00,0,0.00,0.00,-341.47,-47.81,1539.72,12.50,-241.12,2.50,-48.22,57.87,0.00,-10.00,0,1.20,-100.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-77,2015-10-21
166,OD304194673594114000,OI:3419467359411400,NULL,2015-10-17,2015-10-24,2015-10-27,,2015-11-06,delivered,1,NFT-151106123GN00150XXXXXXX,prepaid,NON-FA,ABS-DFT-REVV-BRWN-55,null,1705.00,1705.00,0,0.00,0.00,-374.59,-52.45,1277.96,12.50,-213.12,2.50,-42.62,51.15,0.00,-10.00,0,2.42,-160.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-88,2015-10-24
167,OD304193894197984000,OI:3419389419798400,NULL,2015-10-17,2015-10-23,2015-11-01,,2015-11-06,delivered,1,NFT-151106123GN00150XXXXXXX,prepaid,NON-FA,ABS-DFT-SF-MACH-RED-55,null,2345.00,2345.00,0,0.00,0.00,-481.39,-67.40,1796.21,12.50,-293.12,2.50,-58.62,70.35,0.00,-10.00,0,2.32,-190.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-81,2015-10-23
168,OD104190397614246002,OI:1419039761424601,NULL,2015-10-17,2015-10-23,2015-10-28,,2015-11-06,delivered,1,NFT-151106123GN00150XXXXXXX,prepaid,NON-FA,ABS-DFT-SF-MACH-RED-55,null,2102.00,2102.00,0,0.00,0.00,-422.24,-59.11,1620.65,12.50,-262.75,2.50,-52.55,63.06,0.00,-10.00,0,2.32,-160.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-86,2015-10-23
169,OD104178713261240000,OI:1417871326124000,NULL,2015-10-15,2015-10-21,2015-10-27,,2015-11-06,delivered,1,NFT-151106123GN00150XXXXXXX,prepaid,NON-FA,ABS-DFT-REVV-BRWN-55,null,1705.00,1705.00,0,0.00,0.00,-254.59,-35.65,1414.76,12.50,-213.12,2.50,-42.62,51.15,0.00,-10.00,0,0.50,-40.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-78,2015-10-21
170,OD104200110970822000,OI:1420011097082200,NULL,2015-10-18,2015-10-27,,,2015-11-06,shipped,1,NFT-151106123GN00150XXXXXXX,prepaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2690.00,2690.00,0,0.00,0.00,-573.50,-80.30,2036.20,12.50,-336.25,2.50,-67.25,0.00,0.00,-10.00,0,2.50,-160.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-98,2015-10-26
171,OD404182404179726000,OI:4418240417972600,NULL,2015-10-16,2015-10-21,2015-10-26,,2015-11-06,delivered,1,NFT-151106123GN00150XXXXXXX,prepaid,NON-FA,ABS-DFT-REVV-BRWN-65,null,2280.00,2280.00,0,0.00,0.00,-443.60,-62.10,1774.30,12.50,-285.00,2.50,-57.00,68.40,0.00,-10.00,0,2.36,-160.00,0.00,ZONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-73,2015-10-21
172,OD104161894346637000,OI:1416189434663700,NULL,2015-10-13,2015-10-17,2015-11-02,,2015-11-04,return_requested,1,NFT-151104078GN00300XXXXXXX,prepaid,NON-FA,ABS-DFT-TRIDEX-RED-55,null,1850.00,0.00,0,-1850.00,0.00,0.00,0.00,-1850.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-57,2015-10-17
173,OD304172953183663000,OI:3417295318366300,NULL,2015-10-15,2015-10-19,,,2015-11-04,shipped,1,NFT-151104078GN00300XXXXXXX,prepaid,NON-FA,ABS-SAF-TR-QUADRA-PURPLE-55,null,3092.00,3092.00,0,0.00,0.00,-661.04,-92.54,2338.42,12.50,-386.50,2.50,-77.30,92.76,0.00,-10.00,0,3.70,-280.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-65,2015-10-19
174,OD304286957078275000,OI:3428695707827500,NULL,2015-10-28,2015-10-29,,,2015-11-04,return_requested,1,NFT-151104078GN00300XXXXXXX,prepaid,NON-FA,ABS-DFT-TANGO-PURPLE-55,null,2280.00,0.00,0,-2280.00,0.00,542.00,75.88,-1662.12,12.50,285.00,2.50,57.00,0.00,0.00,10.00,0,0.00,190.00,0.00,NA,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-117,2015-10-29
175,OD404173673126478000,OI:4417367312647800,NULL,2015-10-15,2015-10-19,2015-10-29,,2015-11-04,delivered,1,NFT-151104078GN00300XXXXXXX,prepaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2690.00,2690.00,0,0.00,0.00,-522.80,-73.20,2094.00,12.50,-336.25,2.50,-67.25,80.70,0.00,-10.00,0,2.50,-190.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-62,2015-10-19
176,OD404196551313203000,OI:4419655131320300,NULL,2015-10-17,2015-10-20,2015-10-27,,2015-11-04,delivered,1,NFT-151104038GN00259XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-PRP-65,null,2690.00,2690.00,0,0.00,0.00,-603.50,-84.50,2002.00,12.50,-336.25,2.50,-67.25,0.00,0.00,-10.00,0,2.50,-190.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,0.00,0.00,0.00,F0DA3CH16-67,2015-10-20
177,OD404174816369860000,OI:4417481636986000,NULL,2015-10-15,2015-10-20,,,2015-11-04,return_requested,1,NFT-151104038GN00259XXXXXXX,postpaid,NON-FA,ABS-DFT-SF-MACH-RED-65,null,2850.00,2570.00,280.00,0.00,0.00,-602.00,-84.29,2163.71,12.50,-356.25,2.50,-71.25,85.50,0.00,-10.00,0,3.20,-250.00,0.00,NATIONAL,0.00,0.00,0.00,0.00,0.00,null,280.00,0.00,280.00,F0DA3CH16-66,2015-10-20
